56 2980
43 10 106
43 11 24
43 12 10
43 14 5
43 15 339
43 16 266
43 17 240
43 18 67
43 19 432
43 20 71
43 21 71
43 22 1080
43 23 32
43 24 169
43 25 69
43 26 279
43 27 504
43 28 84
43 29 78
43 30 24
43 31 4
43 32 296
43 33 73
43 34 47
43 35 31
43 36 216
43 37 382
43 38 4
43 39 56
43 40 8
43 41 5
43 42 4
43 44 178
43 45 787
43 46 124
43 47 120
43 48 83
43 49 3
43 50 2
43 51 277
43 52 4
43 54 37
43 55 9
44 0 15
44 1 46
44 2 25
44 3 112
44 4 48
44 5 217
44 6 38
44 7 149
44 8 5
44 9 99
44 10 90
44 11 58
44 12 10
44 14 6
44 15 450
44 16 379
44 17 480
44 18 156
44 19 485
44 20 135
44 21 146
44 22 1731
44 23 55
44 24 165
44 25 171
44 26 439
44 27 644
44 28 136
44 29 154
44 30 29
44 31 5
44 32 283
44 33 111
44 34 84
44 35 30
44 36 98
44 37 302
44 38 8
44 39 80
44 40 31
44 41 10
44 42 3
44 43 237
44 45 863
44 46 169
44 47 123
44 48 118
44 49 3
44 50 9
44 51 349
44 52 3
44 53 1
44 54 49
44 55 8
45 0 16
45 1 46
45 2 22
45 3 84
45 4 33
45 5 148
45 6 45
45 7 144
45 8 13
45 9 78
45 10 93
45 11 40
45 12 9
45 13 1
45 15 331
45 16 365
45 17 470
45 18 101
45 19 240
45 20 126
45 21 85
45 22 1496
45 23 50
45 24 102
45 25 89
45 26 196
45 27 478
45 28 117
45 29 100
45 30 32
45 31 8
45 32 142
45 33 49
45 34 71
45 35 30
45 36 28
45 37 133
45 38 8
45 39 55
45 40 16
45 41 13
45 42 3
45 43 84
45 44 101
45 46 120
45 47 74
45 48 64
45 49 3
45 50 7
45 51 292
45 52 4
45 53 1
45 54 39
45 55 7
46 0 29
46 1 113
46 2 66
46 3 353
46 4 96
46 5 331
46 6 66
46 7 307
46 8 38
46 9 303
46 10 312
46 11 111
46 12 28
46 14 1
46 15 824
46 16 932
46 17 1720
46 18 256
46 19 727
46 20 202
46 21 154
46 22 6127
46 23 89
46 24 463
46 25 210
46 26 703
46 27 1699
46 28 298
46 29 312
46 30 111
46 31 6
46 32 372
46 33 129
46 34 146
46 35 61
46 36 124
46 37 509
46 38 15
46 39 185
46 40 86
46 41 24
46 42 10
46 43 341
46 44 302
46 45 1359
46 47 303
46 48 162
46 49 18
46 50 3
46 51 1030
46 52 11
46 53 5
46 54 241
46 55 17
47 0 23
47 1 128
47 2 48
47 3 330
47 4 100
47 5 214
47 6 43
47 7 209
47 8 63
47 9 325
47 10 316
47 11 65
47 12 20
47 14 5
47 15 585
47 16 561
47 17 1031
47 18 191
47 19 632
47 20 146
47 21 134
47 22 4639
47 23 50
47 24 656
47 25 141
47 26 452
47 27 1453
47 28 262
47 29 185
47 30 54
47 31 4
47 32 310
47 33 101
47 34 87
47 35 46
47 36 103
47 37 377
47 38 15
47 39 197
47 40 86
47 41 15
47 42 4
47 43 305
47 44 194
47 45 1258
47 46 364
47 48 142
47 49 11
47 50 7
47 51 897
47 52 28
47 53 2
47 54 194
47 55 9
48 0 24
48 1 71
48 2 32
48 3 113
48 4 76
48 5 558
48 6 125
48 7 438
48 8 13
48 9 110
48 10 139
48 11 141
48 12 45
48 13 1
48 14 13
48 15 859
48 16 483
48 17 495
48 18 166
48 19 893
48 20 138
48 21 218
48 22 1909
48 23 68
48 24 205
48 25 313
48 26 390
48 27 736
48 28 149
48 29 152
48 30 50
48 31 33
48 32 630
48 33 215
48 34 304
48 35 202
48 36 167
48 37 316
48 38 12
48 39 103
48 40 28
48 41 17
48 42 13
48 43 296
48 44 175
48 45 1594
48 46 196
48 47 152
48 49 24
48 50 17
48 51 492
48 52 5
48 53 2
48 54 53
48 55 51
49 0 54
49 1 106
49 2 25
49 3 238
49 4 120
49 5 534
49 6 53
49 7 226
49 8 11
49 9 135
49 10 137
49 11 198
49 12 21
49 14 7
49 15 509
49 16 340
49 17 385
49 18 236
49 19 385
49 20 99
49 21 90
49 22 1683
49 23 170
49 24 99
49 25 433
49 26 130
49 27 613
49 28 200
49 29 306
49 30 124
49 31 5
49 32 102
49 33 61
49 34 82
49 35 36
49 36 26
49 37 54
49 38 3
49 39 84
49 40 27
49 41 33
49 42 12
49 43 44
49 44 61
49 45 809
49 46 72
49 47 52
49 48 76
49 50 4
49 51 377
49 52 4
49 53 2
49 54 65
49 55 29
50 0 8
50 1 18
50 2 8
50 3 54
50 4 12
50 5 144
50 6 35
50 7 139
50 8 4
50 9 39
50 10 32
50 11 40
50 12 9
50 13 1
50 14 3
50 15 292
50 16 152
50 17 157
50 18 59
50 19 311
50 20 50
50 21 64
50 22 615
50 23 17
50 24 52
50 25 96
50 26 139
50 27 232
50 28 35
50 29 40
50 30 7
50 31 26
50 32 208
50 33 71
50 34 75
50 35 54
50 36 36
50 37 110
50 38 6
50 39 44
50 40 8
50 41 4
50 42 9
50 43 102
50 44 61
50 45 589
50 46 61
50 47 57
50 48 178
50 49 3
50 51 160
50 52 3
50 54 16
50 55 18
51 0 16
51 1 53
51 2 33
51 3 141
51 4 54
51 5 137
51 6 27
51 7 124
51 8 10
51 9 92
51 10 103
51 11 34
51 12 11
51 13 1
51 14 3
51 15 314
51 16 280
51 17 390
51 18 203
51 19 164
51 20 68
51 21 61
51 22 2240
51 23 60
51 24 72
51 25 89
51 26 136
51 27 409
51 28 161
51 29 211
51 30 37
51 32 75
51 33 16
51 34 26
51 35 11
51 36 26
51 37 39
51 39 48
51 40 21
51 41 9
51 42 3
51 43 22
51 44 55
51 45 245
51 46 52
51 47 51
51 48 22
51 49 8
51 54 82
51 55 4
52 0 22
52 1 122
52 2 48
52 3 269
52 4 128
52 5 146
52 6 35
52 7 161
52 8 62
52 9 331
52 10 287
52 11 60
52 12 12
52 14 2
52 15 529
52 16 405
52 17 626
52 18 131
52 19 536
52 20 97
52 21 87
52 22 3527
52 23 55
52 24 485
52 25 115
52 26 276
52 27 1095
52 28 227
52 29 180
52 30 40
52 31 5
52 32 209
52 33 70
52 34 55
52 35 32
52 36 64
52 37 251
52 38 4
52 39 242
52 40 73
52 41 10
52 42 7
52 43 176
52 44 129
52 45 923
52 46 188
52 47 274
52 48 87
52 49 8
52 50 4
52 51 802
52 53 20
52 54 187
52 55 10
53 0 3
53 1 17
53 2 5
53 3 38
53 4 15
53 5 32
53 7 21
53 8 8
53 9 49
53 10 23
53 11 8
53 15 73
53 16 41
53 17 70
53 18 18
53 19 83
53 20 12
53 21 12
53 22 432
53 23 4
53 24 55
53 25 12
53 26 33
53 27 167
53 28 39
53 29 16
53 30 3
53 32 36
53 33 5
53 34 14
53 35 5
53 36 10
53 37 21
53 38 1
53 39 41
53 40 9
53 41 2
53 43 7
53 44 9
53 45 131
53 46 20
53 47 34
53 48 8
53 49 1
53 51 89
53 52 3
53 54 25
53 55 1
54 0 77
54 1 224
54 2 135
54 3 534
54 4 283
54 5 199
54 6 33
54 7 195
54 8 126
54 9 919
54 10 543
54 11 70
54 12 11
54 13 1
54 14 7
54 15 515
54 16 479
54 17 603
54 18 197
54 19 525
54 20 102
54 21 101
54 22 3480
54 23 53
54 24 309
54 25 170
54 26 251
54 27 1003
54 28 360
54 29 279
54 30 73
54 31 8
54 32 216
54 33 66
54 34 69
54 35 24
54 36 40
54 37 159
54 38 7
54 39 193
54 40 84
54 41 16
54 42 4
54 43 98
54 44 94
54 45 1050
54 46 154
54 47 138
54 48 85
54 49 11
54 50 3
54 51 679
54 52 9
54 53 7
54 55 12
55 3 4
55 4 1
55 5 1
55 6 2
55 7 5
55 9 1
55 10 2
55 11 1
55 15 3
55 16 2
55 17 3
55 18 2
55 19 2
55 21 3
55 22 6
55 23 2
55 24 1
55 25 7
55 27 3
55 28 3
55 29 1
55 30 2
55 32 2
55 33 1
55 34 4
55 37 1
55 40 2
55 42 1
55 43 3
55 45 3
55 46 6
55 47 1
55 48 5
55 51 2
55 53 1
55 54 1
